bmi_drift,year,group,avg,bmi_avg,nonbmi_avg,delta,percent_increase
-0.2,1,45-64,0.042212623147462325,0.04853039396108919,0.03984221760701511,0.00868817635407408,21.80645776239205
-0.2,1,65-80,0.04434087388635063,0.05610098176718093,0.039956235854419854,0.01614474591276107,40.40607321366381
-0.2,1,81+,0.012895133259479389,0.017281230423606162,0.011261804784658203,0.006019425638947956,53.449919920012604
-0.2,1,0-14,0.0031157501168406296,0.005885468777588135,0.0021186889552744764,0.0037667798223136586,177.78824083338236
-0.2,1,15-24,0.0062113454661614775,0.006738771521951549,0.0060227902382615816,7.159812836899667E-4,11.887866841874729
-0.2,1,25-44,0.019182549360810052,0.03481822836661547,0.01346977718743569,0.021348451179179773,158.49149456676338
-0.2,1,45-64,0.04230207083697856,0.05138622753053158,0.03889586173241448,0.0124903657981171,32.112325686585976
-0.2,1,65-80,0.04276575302875265,0.0503260408503663,0.03994648779219247,0.010379553058173834,25.983643698964975
-0.2,1,81+,0.01648901713679995,0.015145614262841318,0.01699139102854554,-0.0018457767657042198,-10.863011525091238
-0.2,1,0-14,0.0031125498007968126,0.0,0.004233252195999577,-0.004233252195999577,-100.0
-0.2,1,15-24,0.009808817234983593,0.010095911155981827,0.009705322156037316,3.9058899994451107E-4,4.024482584553257
-0.2,1,25-44,0.015858086530469398,0.02852892629348114,0.011210846119926158,0.01731808017355498,154.4761206094322
-0.2,1,45-64,0.04646004632880326,0.05397720426998241,0.04364685724591938,0.010330347024063035,23.66802027889152
-0.2,1,65-80,0.04002936788746476,0.04743287529465877,0.03726741380234865,0.010165461492310122,27.277077894977197
-0.2,1,81+,0.015784212280117154,0.01733102253032929,0.015212535128946252,0.0021184874013830375,13.925932682659848
-0.2,1,0-14,0.004679968176216402,0.01194101140366589,0.0021117540228914136,0.009829257380774477,465.4546540091946
-0.2,1,15-24,0.0035590988361746804,0.003368818218568926,0.003627394080092861,-2.5857586152393556E-4,-7.128419350491855
-0.2,1,25-44,0.017279067917707752,0.018519661707512812,0.01682815462456387,0.0016915070829489405,10.051649278762076
-0.2,1,45-64,0.04262820596899815,0.05308034917218783,0.03872666718302223,0.014353681989165602,37.064077632423405
-0.2,1,65-80,0.038631131228782145,0.05109825258370038,0.03399430394655131,0.017103948637149067,50.31416046653381
-0.2,1,81+,0.015780614391920324,0.02368494713950434,0.012835631713637056,0.010849315425867282,84.52498223628963
-0.2,1,0-14,0.001547724071752488,0.0,0.0020932325790718608,-0.0020932325790718608,-100.0
-0.2,1,15-24,0.007142155681138459,0.023863907544403914,0.0012095115992162364,0.02265439594518768,1873.0201479562268
-0.2,1,25-44,0.01839456619023825,0.023671562220186695,0.016474773003837873,0.007196789216348823,43.683692726280945
-0.2,1,45-64,0.04036131237165955,0.04883449939803019,0.03721107487874942,0.011623424519280768,31.236465372621367
-0.2,1,65-80,0.038620431378515334,0.047984988576707945,0.035115465547975504,0.012869523028732444,36.649159644914356
-0.2,1,81+,0.020571415137035014,0.02372530411526184,0.019390022217733793,0.00433528189752805,22.358313202772262
-0.2,1,0-14,0.004668752042579018,0.005974072525240457,0.004208931352329643,0.0017651411729108135,41.937989127188025
-0.2,1,15-24,0.004458036502402882,0.0,0.006062296155291779,-0.006062296155291779,-100.0
-0.2,1,25-44,0.016164782145313174,0.015343698854337152,0.01646515561443096,-0.0011214567600938072,-6.811091169468819
-0.2,1,45-64,0.04223000664925881,0.0504742172891019,0.03913689617360189,0.011337321115500006,28.968370575965885
-0.2,1,65-80,0.040560356931140996,0.04666422576870338,0.038284121727443825,0.008380104041259552,21.889241970653096
-0.2,1,81+,0.017029472732290815,0.012894075172458256,0.018584356819650937,-0.00569028164719268,-30.61866333289418
-0.2,1,0-14,0.0015633549597436098,0.0,0.0021152381758185973,-0.0021152381758185973,-100.0
-0.2,1,15-24,0.005328218243819267,0.0,0.007256191950464396,-0.007256191950464396,-100.0
-0.2,1,25-44,0.018069023670421007,0.020642178162639722,0.017140067889573247,0.003502110273066473,20.432301059886115
-0.2,1,45-64,0.04019614668703622,0.048363383115375684,0.037150653112088566,0.011212730003287116,30.181784340255845
-0.2,1,65-80,0.04408706610328858,0.045334177652409186,0.043623245034176,0.0017109326182331865,3.922066359100018
-0.2,1,81+,0.012844015272701797,0.010628347929597824,0.013682973551617007,-0.0030546256220191836,-22.324282148876907
-0.2,1,0-14,0.0030832318436184807,0.005875440658049354,0.0020899951930110562,0.0037854454650382975,181.1222091656874
-0.2,1,15-24,0.007124854163141348,0.01012829169480081,0.006048655383908157,0.004079636310892653,67.44699527346387
-0.2,1,25-44,0.01698983898017121,0.0173733533637878,0.01684932583975168,5.240275240361207E-4,3.1100800650421867
-0.2,1,45-64,0.04510469796897741,0.04864305150865702,0.043781022818380824,0.004862028690276195,11.10533372060678
-0.2,1,65-80,0.04157452282011895,0.04368907701453199,0.04078237771994312,0.0029066992945888715,7.127341408461962
-0.2,1,81+,0.012938893136505323,0.010780043982579448,0.013748706004140788,-0.002968662021561339,-21.59230127305979
-0.2,1,0-14,0.007783433739628574,0.023788284269997028,0.0021086369770580296,0.021679647292938996,1028.135593220339
-0.2,1,15-24,0.005371146202599634,0.01691761123329386,0.001217241001545896,0.015700370231747963,1289.8325156487906
-0.2,1,25-44,0.016157876143032806,0.021540228941861896,0.014197380956828754,0.007342847985033143,51.71973624826436
-0.2,1,45-64,0.04078255293536031,0.056697513958159154,0.03480870542276345,0.021888808535395706,62.88314451672004
-0.2,1,65-80,0.03955149000009742,0.03715453428220298,0.04045014854044613,-0.0032956142582431487,-8.147347728396747
-0.2,1,81+,0.02699102841685883,0.021578697509818306,0.02901237055244389,-0.007433673042625582,-25.62242554150542
