bmi_drift,year,group,avg,bmi_avg,nonbmi_avg,delta,percent_increase
-0.2,1,45-64,0.666750304493965,0.8169331447611285,0.6104714355780165,0.20646170918311194,33.82004417415967
-0.2,1,65-80,1.1350820807913629,1.31972711929312,1.0663081490559858,0.2534189702371341,23.766016461703753
-0.2,1,81+,1.1205160605378708,1.380435464642028,1.0214976653758505,0.35893779926617736,35.138386648598896
-0.2,1,0-14,0.021634652532027013,0.017726305837863388,0.02301881264779124,-0.005292506809927852,-22.99209299327475
-0.2,1,15-24,0.053535101181341235,0.05084745762711865,0.05449525285797326,-0.0036477952308546185,-6.693785310734468
-0.2,1,25-44,0.16114180478821363,0.20836738029089721,0.1438245340684365,0.0645428462224607,44.87610312142507
-0.2,1,45-64,0.6602049019595069,0.8200527552910876,0.6004296455424275,0.21962310974866012,36.5776592443654
-0.2,1,65-80,1.128310853983642,1.3396202406367967,1.0489334073340362,0.29068683330276074,27.71261085501786
-0.2,1,81+,1.100713554054758,1.2525875543914493,1.0434020166593598,0.2091855377320895,20.048412250709923
-0.2,1,0-14,0.021777680988084497,0.03549035845262037,0.016884761502743775,0.018605596949876596,110.19164793564413
-0.2,1,15-24,0.049775123104545536,0.06724949562878278,0.043496121595824375,0.02375337403295841,54.61032653366211
-0.2,1,25-44,0.14472175942264498,0.20257902638668945,0.12374992079259588,0.07882910559409356,63.700328120783745
-0.2,1,45-64,0.6634594466438175,0.8242426555114073,0.6030509179277271,0.22119173758368024,36.678783002895464
-0.2,1,65-80,1.1739897676953734,1.4024152707440591,1.0882625014620038,0.31415276928205543,28.86737058935811
-0.2,1,81+,1.0987228866815326,1.348735294743336,1.0051890997071182,0.3435461950362177,34.17727024062602
-0.2,1,0-14,0.027949008586556526,0.035155563367902966,0.02535068446848065,0.009804878899422319,38.67697896525457
