bmi_drift,year,avg,bmi_avg,delta,percent_increase
0.1,23,0.6506500000000001,0.5894937275985663,-0.061156272401433676,-9.399258034493762
0.1,23,0.6517499999999999,0.6003827131879292,-0.051367286812070784,-7.881440247344962
0.1,23,0.6504,0.5900855321471112,-0.06031446785288875,-9.273442166803314
0.1,23,0.65205,0.5965868381457333,-0.05546316185426666,-8.505967618168341
0.1,23,0.6471,0.5956265496532694,-0.05147345034673054,-7.954481586575568
0.1,23,0.6471,0.5914534969688009,-0.055646503031199154,-8.599366872384351
0.1,23,0.64615,0.5783834367640078,-0.06776656323599214,-10.487744832622791
0.1,23,0.65055,0.5990157985513791,-0.05153420144862085,-7.9216357618355
0.1,23,0.6516,0.5868422261897958,-0.06475777381020428,-9.938270996041176
0.1,23,0.65565,0.597509275465343,-0.058140724534656935,-8.86764653925981
0.1,23,0.65445,0.5862588292330378,-0.06819117076696211,-10.419615061037835
0.1,23,0.64285,0.5925710189085044,-0.05027898109149567,-7.821261739363095
0.1,23,0.64595,0.5937451669950309,-0.052204833004969135,-8.081869030879963
0.1,23,0.64835,0.5872194598253359,-0.061130540174664155,-9.428632709904239
0.1,23,0.6477499999999999,0.5862686982567933,-0.06148130174320667,-9.491517058001797
0.1,23,0.6517000000000001,0.5918591637342583,-0.05984083626574179,-9.182267341682026
0.1,23,0.65165,0.6050359156042123,-0.04661408439578761,-7.153239376319743
0.1,23,0.6581,0.5932116075508211,-0.06488839244917889,-9.859959344959568
0.1,23,0.65165,0.586920348925156,-0.06472965107484405,-9.933192829715953
0.1,23,0.6512,0.587737066647546,-0.06346293335245407,-9.74553644847268
0.1,23,0.653,0.5926042098423829,-0.06039579015761709,-9.248972459053151
0.1,23,0.644,0.570562429141815,-0.0734375708581851,-11.403349512140537
0.1,23,0.65565,0.6027023417976487,-0.05294765820235128,-8.075597987089346
0.1,23,0.6547,0.5871591289744713,-0.06754087102552866,-10.316308389419381
0.1,23,0.6602,0.5957973885707694,-0.06440261142923064,-9.755015363409669
0.1,23,0.6437,0.5866597933523097,-0.05704020664769032,-8.861302881418409
0.1,23,0.6474,0.5787553508522122,-0.06864464914778778,-10.603127764564068
0.1,23,0.64965,0.5854444764952348,-0.06420552350476513,-9.88309451316326
0.1,23,0.65195,0.6005489008009927,-0.0514010991990073,-7.884208788865299
0.1,23,0.66815,0.6010754316024379,-0.06707456839756204,-10.038848821007562
0.1,23,0.6554500000000001,0.5894074673960892,-0.06604253260391081,-10.075907026304186
0.1,23,0.65245,0.5884243328858099,-0.06402566711419012,-9.813114738936335
0.1,23,0.6633,0.6064150262764908,-0.056884973723509216,-8.576055136968074
0.1,23,0.6419,0.5893595081803861,-0.052540491819613906,-8.18515217629131
0.1,23,0.653,0.5925109218990379,-0.060489078100962185,-9.263258514695583
0.1,23,0.64595,0.5953557978374394,-0.05059420216256055,-7.832526072073776
0.1,23,0.65415,0.5967909448386164,-0.05735905516138359,-8.768486610316229
0.1,23,0.6535,0.5975344972994312,-0.05596550270056885,-8.563963687921783
0.1,23,0.6549,0.5831747359732458,-0.07172526402675428,-10.952094064247097
0.1,23,0.6457499999999999,0.5908687585706219,-0.05488124142937808,-8.498837232578872
0.1,23,0.6489499999999999,0.5938566858719905,-0.055093314128009524,-8.489608464135834
0.1,23,0.6467999999999999,0.5864316603563674,-0.06036833964363254,-9.333385844717457
0.1,23,0.64435,0.5990405492306693,-0.04530945076933069,-7.031807367010268
0.1,23,0.6600499999999999,0.6053242960973635,-0.05472570390263652,-8.291145201520568
0.1,23,0.6525000000000001,0.5943101776878723,-0.05818982231212775,-8.917980430977435
0.1,23,0.6517499999999999,0.5826365564935567,-0.06911344350644327,-10.604287457835559
0.1,23,0.65075,0.5955343331764072,-0.05521566682359273,-8.48492767170077
0.1,23,0.6403,0.5878505656759778,-0.052449434324022215,-8.191384401690183
0.1,23,0.6514,0.585719244421055,-0.06568075557894498,-10.083014365818999
0.1,23,0.64345,0.5919507253133461,-0.051499274686653884,-8.003617170977373
0.1,23,0.65805,0.5801674171793645,-0.07788258282063554,-11.835359443907844
0.1,23,0.65625,0.5992266668759383,-0.05702333312406173,-8.68926980938084
0.1,23,0.65395,0.5912978719108836,-0.06265212808911641,-9.580568558623204
0.1,23,0.6464,0.5814214167537248,-0.06497858324627523,-10.052379833891589
0.1,23,0.65475,0.596349792856343,-0.05840020714365694,-8.919466535877351
0.1,23,0.65585,0.6029600467587959,-0.05288995324120417,-8.064336851597798
0.1,23,0.6475500000000001,0.6023562958786679,-0.045193704121332126,-6.979183711116077
0.1,23,0.6585,0.6033639051164855,-0.0551360948835144,-8.372983277678724
0.1,23,0.6506500000000001,0.6003742680103882,-0.05027573198961187,-7.727000997404421
0.1,23,0.6524,0.6022442702760239,-0.05015572972397611,-7.687880092577581
0.1,23,0.6469,0.5880279128590535,-0.05887208714094646,-9.100647262474338
